x,y,z,name,long_desc,ex_n,ex_s,ex_e,ex_w,ex_ne,ex_nw,ex_se,ex_sw,ex_u,ex_d,px,py,pz,portal_command,portal_text
266,279,51,Room 1292,Room 1292 at voxel (26627951). Connected to nearby rooms.,0,1,1,1,1,1,1,0,0,0,,,,,
266,280,51,Room 1205,Room 1205 at voxel (26628051). Connected to nearby rooms.,1,1,1,0,1,1,1,0,0,0,,,,,
266,281,51,Room 1203,Room 1203 at voxel (26628151). Connected to nearby rooms.,1,1,1,0,1,0,1,0,0,0,,,,,
266,282,51,Room 1207,Room 1207 at voxel (26628251). Connected to nearby rooms.,1,1,1,0,1,0,1,1,0,0,,,,,
266,283,51,Room 1208,Room 1208 at voxel (26628351). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
266,284,51,Room 1199,Room 1199 at voxel (26628451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
266,285,51,Room 1209,Room 1209 at voxel (26628551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
266,286,51,Room 1170,Room 1170 at voxel (26628651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
266,287,51,Room 1196,Room 1196 at voxel (26628751). Connected to nearby rooms.,1,0,1,1,1,1,0,0,0,0,,,,,
266,291,51,Room 1137,Room 1137 at voxel (26629151). Connected to nearby rooms.,0,1,1,0,1,0,1,0,0,0,,,,,
266,292,51,Room 1132,Room 1132 at voxel (26629251). Connected to nearby rooms.,1,1,1,0,1,0,1,0,0,0,,,,,
266,293,51,Room 1131,Room 1131 at voxel (26629351). Connected to nearby rooms.,1,1,1,0,1,0,1,0,0,0,,,,,
266,294,51,Room 1054,Room 1054 at voxel (26629451). Connected to nearby rooms.,1,1,1,0,1,0,1,0,0,0,,,,,
266,295,51,Room 1140,Room 1140 at voxel (26629551). Connected to nearby rooms.,1,0,1,0,1,0,1,0,0,0,,,,,
267,255,51,Room 445,Room 445 at voxel (26725551). Connected to nearby rooms.,0,0,1,0,0,1,1,0,0,0,,,,,
267,256,50,Room 783,Room 783 at voxel (26725650). Connected to nearby rooms.,0,1,1,0,0,1,1,0,0,0,,,,,
267,257,50,Room 786,Room 786 at voxel (26725750). Connected to nearby rooms.,1,1,1,0,1,0,0,0,1,0,,,,,
267,257,51,Room 449,Room 449 at voxel (26725751). Connected to nearby rooms.,0,0,0,0,1,0,0,0,0,1,,,,,
267,258,50,Room 785,Room 785 at voxel (26725850). Connected to nearby rooms.,1,0,0,0,1,0,0,0,0,0,,,,,
267,260,51,Room 625,Room 625 at voxel (26726051). Connected to nearby rooms.,0,1,1,1,1,0,1,1,0,0,,,,,
267,261,51,Room 618,Room 618 at voxel (26726151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,262,51,Room 615,Room 615 at voxel (26726251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,263,51,Room 627,Room 627 at voxel (26726351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,264,51,Room 1248,Room 1248 at voxel (26726451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,265,51,Room 1246,Room 1246 at voxel (26726551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,266,51,Room 1247,Room 1247 at voxel (26726651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,267,51,Room 1273,Room 1273 at voxel (26726751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,268,51,Room 1278,Room 1278 at voxel (26726851). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,269,51,Room 1275,Room 1275 at voxel (26726951). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,270,51,Room 1281,Room 1281 at voxel (26727051). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
267,271,51,Room 1416,Room 1416 at voxel (26727151). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
267,272,51,Room 1228,Room 1228 at voxel (26727251). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
267,273,51,Room 720,Room 720 at voxel (26727351). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
267,274,51,Room 1420,Room 1420 at voxel (26727451). Connected to nearby rooms.,1,0,0,1,1,1,1,0,0,0,,,,,
267,277,51,Room 1288,Room 1288 at voxel (26727751). Connected to nearby rooms.,0,1,1,0,1,1,1,0,0,0,,,,,
267,278,51,Room 1290,Room 1290 at voxel (26727851). Connected to nearby rooms.,1,1,1,0,1,0,1,1,0,0,,,,,
267,279,51,Room 1291,Room 1291 at voxel (26727951). Connected to nearby rooms.,1,1,1,1,1,0,0,1,0,0,,,,,
267,280,51,Room 1204,Room 1204 at voxel (26728051). Connected to nearby rooms.,1,1,0,1,1,1,0,1,0,0,,,,,
267,281,51,Room 1206,Room 1206 at voxel (26728151). Connected to nearby rooms.,1,1,0,1,0,1,1,1,0,0,,,,,
267,282,51,Room 1202,Room 1202 at voxel (26728251). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
267,283,51,Room 1212,Room 1212 at voxel (26728351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,284,51,Room 1200,Room 1200 at voxel (26728451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,285,51,Room 1169,Room 1169 at voxel (26728551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,286,51,Room 1210,Room 1210 at voxel (26728651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,287,51,Room 1165,Room 1165 at voxel (26728751). Connected to nearby rooms.,1,0,1,1,1,1,1,0,0,0,,,,,
267,290,51,Room 1138,Room 1138 at voxel (26729051). Connected to nearby rooms.,0,1,0,0,1,0,1,1,0,0,,,,,
267,291,51,Room 1136,Room 1136 at voxel (26729151). Connected to nearby rooms.,1,1,1,1,0,0,1,1,0,0,,,,,
267,292,51,Room 1134,Room 1134 at voxel (26729251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,293,51,Room 1055,Room 1055 at voxel (26729351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,294,51,Room 1051,Room 1051 at voxel (26729451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
267,295,51,Room 1053,Room 1053 at voxel (26729551). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
267,296,51,Room 1052,Room 1052 at voxel (26729651). Connected to nearby rooms.,1,1,1,0,1,1,1,0,0,0,,,,,
267,297,51,Room 1059,Room 1059 at voxel (26729751). Connected to nearby rooms.,1,0,1,0,1,0,1,0,0,0,,,,,
268,255,51,Room 450,Room 450 at voxel (26825551). Connected to nearby rooms.,0,1,1,1,1,0,1,0,0,0,,,,,
268,256,50,Room 787,Room 787 at voxel (26825650). Connected to nearby rooms.,0,1,0,1,0,0,1,1,1,0,,,,,
268,256,51,Room 446,Room 446 at voxel (26825651). Connected to nearby rooms.,1,0,1,0,1,1,0,1,0,1,,,,,
268,257,50,Room 784,Room 784 at voxel (26825750). Connected to nearby rooms.,1,0,1,1,0,1,1,1,0,0,,,,,
268,259,51,Room 1425,Room 1425 at voxel (26825951). Connected to nearby rooms.,0,1,1,0,1,0,1,1,0,0,,,,,
268,260,51,Room 1424,Room 1424 at voxel (26826051). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
268,261,50,Room 798,Room 798 at voxel (26826150). Connected to nearby rooms.,0,1,1,0,1,0,0,0,1,0,,,,,
268,261,51,Room 611,Room 611 at voxel (26826151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
268,262,50,Room 796,Room 796 at voxel (26826250). Connected to nearby rooms.,1,0,0,0,1,0,1,0,1,0,,,,,
268,262,51,Room 613,Room 613 at voxel (26826251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
268,263,51,Room 614,Room 614 at voxel (26826351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,264,51,Room 626,Room 626 at voxel (26826451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,265,51,Room 1261,Room 1261 at voxel (26826551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,266,51,Room 1260,Room 1260 at voxel (26826651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,267,51,Room 1422,Room 1422 at voxel (26826751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,268,51,Room 1414,Room 1414 at voxel (26826851). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,269,51,Room 1279,Room 1279 at voxel (26826951). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,270,51,Room 1282,Room 1282 at voxel (26827051). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,271,51,Room 1415,Room 1415 at voxel (26827151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,272,51,Room 721,Room 721 at voxel (26827251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,273,51,Room 1419,Room 1419 at voxel (26827351). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,0,,,,,
268,275,51,Room 1286,Room 1286 at voxel (26827551). Connected to nearby rooms.,0,1,1,0,1,1,1,0,0,0,,,,,
268,276,51,Room 1287,Room 1287 at voxel (26827651). Connected to nearby rooms.,1,1,1,0,1,0,0,1,0,0,,,,,
268,277,51,Room 1300,Room 1300 at voxel (26827751). Connected to nearby rooms.,1,1,0,1,1,0,0,1,0,0,,,,,
268,278,51,Room 1289,Room 1289 at voxel (26827851). Connected to nearby rooms.,1,1,0,1,0,1,1,1,0,0,,,,,
268,279,51,Room 1299,Room 1299 at voxel (26827951). Connected to nearby rooms.,1,0,1,1,0,1,1,1,0,0,,,,,
268,282,51,Room 1213,Room 1213 at voxel (26828251). Connected to nearby rooms.,0,1,0,1,1,1,1,1,0,0,,,,,
268,283,51,Room 1201,Room 1201 at voxel (26828351). Connected to nearby rooms.,1,1,1,1,0,1,0,1,0,0,,,,,
268,284,51,Room 1167,Room 1167 at voxel (26828451). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,0,,,,,
268,285,51,Room 1168,Room 1168 at voxel (26828551). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
268,286,51,Room 1211,Room 1211 at voxel (26828651). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
268,287,51,Room 1166,Room 1166 at voxel (26828751). Connected to nearby rooms.,1,1,0,1,1,1,1,0,0,0,,,,,
268,288,51,Room 1164,Room 1164 at voxel (26828851). Connected to nearby rooms.,1,1,1,0,0,1,1,0,0,0,,,,,
268,289,51,Room 1163,Room 1163 at voxel (26828951). Connected to nearby rooms.,1,0,1,0,1,0,1,1,0,0,,,,,
268,291,51,Room 1135,Room 1135 at voxel (26829151). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,0,,,,,
268,292,51,Room 1133,Room 1133 at voxel (26829251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,293,51,Room 1056,Room 1056 at voxel (26829351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,294,51,Room 1050,Room 1050 at voxel (26829451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,295,51,Room 1039,Room 1039 at voxel (26829551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,296,51,Room 1057,Room 1057 at voxel (26829651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
268,297,51,Room 1042,Room 1042 at voxel (26829751). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
268,298,51,Room 1044,Room 1044 at voxel (26829851). Connected to nearby rooms.,1,0,1,0,1,1,0,0,0,0,,,,,
268,302,51,Room 1082,Room 1082 at voxel (26830251). Connected to nearby rooms.,0,0,1,0,1,0,1,0,0,0,,,,,
269,254,51,Room 452,Room 452 at voxel (26925451). Connected to nearby rooms.,0,1,1,0,0,0,1,1,0,0,,,,,
269,255,51,Room 447,Room 447 at voxel (26925551). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
269,256,51,Room 448,Room 448 at voxel (26925651). Connected to nearby rooms.,1,0,1,1,1,1,0,0,0,0,,,,,
269,257,50,Room 788,Room 788 at voxel (26925750). Connected to nearby rooms.,0,1,0,1,0,1,1,0,0,0,,,,,
269,258,50,Room 789,Room 789 at voxel (26925850). Connected to nearby rooms.,1,0,1,0,0,1,1,0,1,0,,,,,
269,258,51,Room 1429,Room 1429 at voxel (26925851). Connected to nearby rooms.,0,1,1,0,0,0,1,1,0,1,,,,,
269,259,51,Room 1426,Room 1426 at voxel (26925951). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
269,260,50,Room 799,Room 799 at voxel (26926050). Connected to nearby rooms.,0,1,1,0,1,0,1,1,1,0,,,,,
269,260,51,Room 1257,Room 1257 at voxel (26926051). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
269,261,50,Room 797,Room 797 at voxel (26926150). Connected to nearby rooms.,1,0,1,1,1,0,1,1,1,0,,,,,
269,261,51,Room 610,Room 610 at voxel (26926151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
269,262,51,Room 612,Room 612 at voxel (26926251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,263,50,Room 795,Room 795 at voxel (26926350). Connected to nearby rooms.,0,0,0,0,1,1,0,0,1,0,,,,,
269,263,51,Room 1250,Room 1250 at voxel (26926351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
269,264,51,Room 1249,Room 1249 at voxel (26926451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,265,51,Room 1439,Room 1439 at voxel (26926551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,266,51,Room 1449,Room 1449 at voxel (26926651). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
269,267,51,Room 1423,Room 1423 at voxel (26926751). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,0,,,,,
269,268,51,Room 1280,Room 1280 at voxel (26926851). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
269,269,51,Room 1412,Room 1412 at voxel (26926951). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,270,51,Room 1417,Room 1417 at voxel (26927051). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,271,51,Room 1283,Room 1283 at voxel (26927151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,272,51,Room 722,Room 722 at voxel (26927251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,273,51,Room 1227,Room 1227 at voxel (26927351). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
269,274,51,Room 727,Room 727 at voxel (26927451). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
269,275,51,Room 1223,Room 1223 at voxel (26927551). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
269,276,51,Room 1285,Room 1285 at voxel (26927651). Connected to nearby rooms.,1,0,1,1,1,1,0,1,0,0,,,,,
269,279,51,Room 1301,Room 1301 at voxel (26927951). Connected to nearby rooms.,0,1,1,1,1,1,1,0,0,0,,,,,
269,280,51,Room 1215,Room 1215 at voxel (26928051). Connected to nearby rooms.,1,1,1,0,1,1,1,0,0,0,,,,,
269,281,51,Room 1214,Room 1214 at voxel (26928151). Connected to nearby rooms.,1,0,1,0,1,0,1,1,0,0,,,,,
269,283,51,Room 1025,Room 1025 at voxel (26928351). Connected to nearby rooms.,0,0,1,1,1,1,1,1,0,0,,,,,
269,285,51,Room 998,Room 998 at voxel (26928551). Connected to nearby rooms.,0,1,0,1,1,1,1,1,0,0,,,,,
269,286,50,Room 1116,Room 1116 at voxel (26928650). Connected to nearby rooms.,0,0,0,0,1,0,0,0,1,0,,,,,
269,286,51,Room 1159,Room 1159 at voxel (26928651). Connected to nearby rooms.,1,0,1,1,0,1,1,1,0,1,,,,,
269,288,51,Room 1161,Room 1161 at voxel (26928851). Connected to nearby rooms.,0,1,0,1,1,1,0,1,0,0,,,,,
269,289,51,Room 1162,Room 1162 at voxel (26928951). Connected to nearby rooms.,1,1,0,1,0,1,1,0,0,0,,,,,
269,290,51,Room 1141,Room 1141 at voxel (26929051). Connected to nearby rooms.,1,1,1,0,0,1,1,1,0,0,,,,,
269,291,51,Room 1139,Room 1139 at voxel (26929151). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
269,292,51,Room 1145,Room 1145 at voxel (26929251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,293,51,Room 1036,Room 1036 at voxel (26929351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,294,51,Room 1038,Room 1038 at voxel (26929451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,295,51,Room 1058,Room 1058 at voxel (26929551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,296,51,Room 1040,Room 1040 at voxel (26929651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,297,51,Room 1041,Room 1041 at voxel (26929751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
269,298,51,Room 1043,Room 1043 at voxel (26929851). Connected to nearby rooms.,1,0,1,1,1,1,1,0,0,0,,,,,
269,301,51,Room 1083,Room 1083 at voxel (26930151). Connected to nearby rooms.,0,1,0,0,0,0,1,1,0,0,,,,,
269,302,51,Room 1080,Room 1080 at voxel (26930251). Connected to nearby rooms.,1,1,1,1,0,0,1,0,0,0,,,,,
269,303,51,Room 1085,Room 1085 at voxel (26930351). Connected to nearby rooms.,1,0,1,0,1,1,1,0,0,0,,,,,
270,254,51,Room 454,Room 454 at voxel (27025451). Connected to nearby rooms.,0,1,1,1,0,0,0,1,0,0,,,,,
270,255,51,Room 451,Room 451 at voxel (27025551). Connected to nearby rooms.,1,1,0,1,1,1,0,1,0,0,,,,,
270,256,51,Room 453,Room 453 at voxel (27025651). Connected to nearby rooms.,1,0,0,1,0,1,1,0,0,0,,,,,
270,258,50,Room 790,Room 790 at voxel (27025850). Connected to nearby rooms.,0,1,1,1,1,1,1,0,1,0,,,,,
270,258,51,Room 1427,Room 1427 at voxel (27025851). Connected to nearby rooms.,0,1,1,1,1,0,1,1,0,1,,,,,
270,259,50,Room 791,Room 791 at voxel (27025950). Connected to nearby rooms.,1,1,1,0,1,1,1,1,1,0,,,,,
270,259,51,Room 1256,Room 1256 at voxel (27025951). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
270,260,50,Room 792,Room 792 at voxel (27026050). Connected to nearby rooms.,1,1,1,1,1,0,1,1,1,0,,,,,
270,260,51,Room 1428,Room 1428 at voxel (27026051). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
270,261,50,Room 793,Room 793 at voxel (27026150). Connected to nearby rooms.,1,1,1,1,1,1,0,0,1,0,,,,,
270,261,51,Room 1431,Room 1431 at voxel (27026151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
270,262,50,Room 794,Room 794 at voxel (27026250). Connected to nearby rooms.,1,0,0,0,1,1,0,1,1,0,,,,,
270,262,51,Room 609,Room 609 at voxel (27026251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
270,263,51,Room 1251,Room 1251 at voxel (27026351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
270,264,51,Room 1432,Room 1432 at voxel (27026451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
270,265,51,Room 1442,Room 1442 at voxel (27026551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
270,266,51,Room 1440,Room 1440 at voxel (27026651). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,0,,,,,
270,268,51,Room 1451,Room 1451 at voxel (27026851). Connected to nearby rooms.,0,1,0,1,1,1,1,1,0,0,,,,,
270,269,51,Room 1411,Room 1411 at voxel (27026951). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
270,270,51,Room 1413,Room 1413 at voxel (27027051). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
270,271,51,Room 1226,Room 1226 at voxel (27027151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
270,272,51,Room 723,Room 723 at voxel (27027251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
270,273,51,Room 728,Room 728 at voxel (27027351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
270,274,51,Room 726,Room 726 at voxel (27027451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
270,275,51,Room 1221,Room 1221 at voxel (27027551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
270,276,51,Room 1222,Room 1222 at voxel (27027651). Connected to nearby rooms.,1,0,1,1,1,1,1,0,0,0,,,,,
270,278,51,Room 1308,Room 1308 at voxel (27027851). Connected to nearby rooms.,0,1,1,0,1,0,1,1,0,0,,,,,
270,279,51,Room 1217,Room 1217 at voxel (27027951). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
270,280,51,Room 1216,Room 1216 at voxel (27028051). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
270,281,51,Room 1303,Room 1303 at voxel (27028151). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
270,282,51,Room 1021,Room 1021 at voxel (27028251). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
270,283,51,Room 1020,Room 1020 at voxel (27028351). Connected to nearby rooms.,1,1,1,1,1,0,1,0,0,0,,,,,
270,284,51,Room 997,Room 997 at voxel (27028451). Connected to nearby rooms.,1,0,1,0,1,1,1,1,0,0,,,,,
270,285,50,Room 1114,Room 1114 at voxel (27028550). Connected to nearby rooms.,0,0,0,0,1,0,1,1,0,0,,,,,
270,286,51,Room 999,Room 999 at voxel (27028651). Connected to nearby rooms.,0,1,1,1,1,1,1,0,0,0,,,,,
270,287,51,Room 1160,Room 1160 at voxel (27028751). Connected to nearby rooms.,1,0,1,0,1,1,1,1,0,0,,,,,
270,290,51,Room 1142,Room 1142 at voxel (27029051). Connected to nearby rooms.,0,1,0,1,0,1,1,1,0,0,,,,,
270,291,51,Room 1144,Room 1144 at voxel (27029151). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
270,292,51,Room 1035,Room 1035 at voxel (27029251). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
270,293,51,Room 1037,Room 1037 at voxel (27029351). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,0,,,,,
270,294,51,Room 1049,Room 1049 at voxel (27029451). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
270,295,51,Room 1048,Room 1048 at voxel (27029551). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
270,296,51,Room 1047,Room 1047 at voxel (27029651). Connected to nearby rooms.,1,1,0,1,1,1,0,1,0,0,,,,,
270,297,51,Room 1046,Room 1046 at voxel (27029751). Connected to nearby rooms.,1,1,0,1,0,1,0,1,0,0,,,,,
270,298,51,Room 1045,Room 1045 at voxel (27029851). Connected to nearby rooms.,1,1,0,1,0,1,1,0,0,0,,,,,
270,299,51,Room 1060,Room 1060 at voxel (27029951). Connected to nearby rooms.,1,0,1,0,0,1,1,0,0,0,,,,,
270,302,51,Room 1079,Room 1079 at voxel (27030251). Connected to nearby rooms.,0,1,1,1,1,1,0,1,0,0,,,,,
270,303,51,Room 1081,Room 1081 at voxel (27030351). Connected to nearby rooms.,1,1,0,1,1,1,1,0,0,0,,,,,
270,304,51,Room 1084,Room 1084 at voxel (27030451). Connected to nearby rooms.,1,0,1,0,0,1,1,0,0,0,,,,,
271,254,51,Room 455,Room 455 at voxel (27125451). Connected to nearby rooms.,0,0,1,1,0,0,1,1,0,0,,,,,
271,256,50,Room 810,Room 810 at voxel (27125650). Connected to nearby rooms.,0,1,0,0,0,0,1,0,0,0,,,,,
271,257,50,Room 809,Room 809 at voxel (27125750). Connected to nearby rooms.,1,1,1,0,0,0,1,1,1,0,,,,,
271,257,51,Room 473,Room 473 at voxel (27125751). Connected to nearby rooms.,0,1,1,0,1,1,1,1,0,1,,,,,
271,258,50,Room 808,Room 808 at voxel (27125850). Connected to nearby rooms.,1,1,1,1,1,0,1,1,1,0,,,,,
271,258,51,Room 1430,Room 1430 at voxel (27125851). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,1,,,,,
271,259,50,Room 801,Room 801 at voxel (27125950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
271,259,51,Room 472,Room 472 at voxel (27125951). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
271,260,50,Room 802,Room 802 at voxel (27126050). Connected to nearby rooms.,1,1,1,1,1,1,0,1,1,0,,,,,
271,260,51,Room 1255,Room 1255 at voxel (27126051). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
271,261,50,Room 800,Room 800 at voxel (27126150). Connected to nearby rooms.,1,0,0,1,1,1,0,1,1,0,,,,,
271,261,51,Room 1253,Room 1253 at voxel (27126151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
271,262,51,Room 1252,Room 1252 at voxel (27126251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
271,263,51,Room 608,Room 608 at voxel (27126351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
271,264,51,Room 1433,Room 1433 at voxel (27126451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
271,265,51,Room 1443,Room 1443 at voxel (27126551). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
271,266,51,Room 1441,Room 1441 at voxel (27126651). Connected to nearby rooms.,1,1,0,1,1,1,0,0,0,0,,,,,
271,267,51,Room 1450,Room 1450 at voxel (27126751). Connected to nearby rooms.,1,0,0,0,0,1,0,1,0,0,,,,,
271,269,51,Room 1452,Room 1452 at voxel (27126951). Connected to nearby rooms.,0,1,1,1,0,1,1,1,0,0,,,,,
271,270,51,Room 1410,Room 1410 at voxel (27127051). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
271,271,51,Room 1224,Room 1224 at voxel (27127151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
271,272,51,Room 729,Room 729 at voxel (27127251). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
271,273,51,Room 724,Room 724 at voxel (27127351). Connected to nearby rooms.,1,1,0,1,1,1,0,1,0,0,,,,,
